"","ID","Date","Phosphorus","Nitrogen","Chlorophyll","Secchi","Color","Temperature","Conductivity","Site","Sensor_Type","Salinity","Sun_Code","DO","Depth"
"669",689,2020-07-15 16:13:00,NA,NA,NA,NA,NA,31.4,8,9,"YSI",4.42,NA,6.87,0.7
"670",690,2020-07-29 18:45:00,NA,NA,NA,NA,NA,27.8,1.2,1,"YSI",0.61,NA,5.21,0.76
"671",691,2020-07-29 19:50:00,NA,NA,NA,NA,NA,30,22.7,2,"YSI",13.51,NA,3.55,0.91
"672",692,2020-07-29 20:34:00,NA,NA,NA,NA,NA,30.2,24.1,3,"YSI",14.57,NA,7.02,0.76
"673",693,2020-07-29 20:54:00,NA,NA,NA,NA,NA,30.2,24.8,4,"YSI",15.04,NA,7.31,0.46
"674",694,2020-07-29 19:29:00,NA,NA,NA,NA,NA,29.8,19.2,5,"YSI",11.34,NA,5.46,0.91
"675",695,2020-07-29 19:06:00,NA,NA,NA,NA,NA,27.7,1,6,"YSI",0.49,NA,5.34,0.91
"676",696,2020-07-29 18:31:00,NA,NA,NA,NA,NA,29,5.9,7,"YSI",3.23,NA,5.03,1.07
"677",697,2020-07-29 20:12:00,NA,NA,NA,NA,NA,29.9,16.3,8,"YSI",9.53,NA,5.09,0.61
"678",698,2020-07-29 18:12:00,NA,NA,NA,NA,NA,30,26.4,9,"YSI",16.1,NA,6.77,1.22
"679",699,2020-07-29 17:29:00,NA,NA,NA,NA,NA,30.4,26.5,10,"YSI",16.08,NA,5.37,0.76
"680",700,2020-08-14 20:23:00,NA,NA,NA,NA,NA,31.4,NA,1,"YSI",14.1,NA,5.13,0.98
"681",701,2020-08-14 20:41:00,NA,NA,NA,NA,NA,32.9,NA,2,"YSI",21.81,NA,2.48,1.22
"682",702,2020-08-14 20:54:00,NA,NA,NA,NA,NA,33,NA,3,"YSI",24.27,NA,5.15,1.07
"683",703,2020-08-14 20:05:00,NA,NA,NA,NA,NA,33.6,NA,4,"YSI",22.2,NA,5.71,0.76
"684",704,2020-08-14 19:41:00,NA,NA,NA,NA,NA,32.5,NA,5,"YSI",18.08,NA,7.96,1.22
"685",705,2020-08-14 18:50:00,NA,NA,NA,NA,NA,31.2,NA,6,"YSI",10.73,NA,4.96,1.22
"686",706,2020-08-14 18:20:00,NA,NA,NA,NA,NA,31.2,NA,7,"YSI",12.45,NA,6.16,1.52
"687",707,2020-08-14 17:59:00,NA,NA,NA,NA,NA,32.7,NA,8,"YSI",16.45,NA,3.43,1.37
"688",708,2020-08-14 17:27:00,NA,NA,NA,NA,NA,32.4,NA,9,"YSI",24.97,NA,5.43,1.58
"689",709,2020-08-14 17:29:00,NA,NA,NA,NA,NA,31.8,NA,10,"YSI",19.33,NA,4.75,1.22
"690",710,2020-08-27 18:47:00,NA,NA,NA,NA,NA,29.8,24.1,1,"YSI",14.53,NA,4.89,0.91
"691",711,2020-08-27 19:50:00,NA,NA,NA,NA,NA,32.5,36.5,2,"YSI",22.91,NA,9.43,1.3
"692",712,2020-08-27 20:12:00,NA,NA,NA,NA,NA,31.4,38.7,3,"YSI",24.48,NA,7.06,1.21
"693",713,2020-08-27 20:31:00,NA,NA,NA,NA,NA,31.9,39.2,4,"YSI",24.79,NA,7.26,0.76
"694",714,2020-08-27 20:54:00,NA,NA,NA,NA,NA,32,36.3,5,"YSI",22.78,NA,8.23,0.76
"695",715,2020-08-27 19:04:00,NA,NA,NA,NA,NA,31.1,18.9,6,"YSI",10.99,NA,4.66,0.76
"696",716,2020-08-27 18:31:00,NA,NA,NA,NA,NA,31.1,26.4,7,"YSI",16.04,NA,5.33,1.29
"697",717,2020-08-27 18:04:00,NA,NA,NA,NA,NA,31.9,33.7,8,"YSI",20.95,NA,5.76,1.21
"698",718,2020-08-27 17:35:00,NA,NA,NA,NA,NA,31.1,39.8,9,"YSI",25.41,NA,6.53,1.37
"699",719,2020-08-27 16:58:00,NA,NA,NA,NA,NA,31.5,34.8,10,"YSI",21.72,NA,4.59,1.21
"700",720,2020-09-23 15:40:00,NA,NA,NA,NA,NA,25,7.5,1,"YSI",4.14,NA,5.97,0.84
"701",721,2020-09-23 17:21:00,NA,NA,NA,NA,NA,25.9,26.5,2,"YSI",16.08,NA,7.38,1.3
"702",722,2020-09-23 17:46:00,NA,NA,NA,NA,NA,26.5,29.6,3,"YSI",18.18,NA,8.11,1.22
"703",723,2020-09-23 18:08:00,NA,NA,NA,NA,NA,26.5,29.4,4,"YSI",18.12,NA,10.4,0.91
"704",724,2020-09-23 16:57:00,NA,NA,NA,NA,NA,25.9,25.8,5,"YSI",15.78,NA,8,1.14
"705",725,2020-09-23 16:14:00,NA,NA,NA,NA,NA,25.5,6.7,6,"YSI",3.66,NA,5.41,1.07
"706",726,2020-09-23 15:15:00,NA,NA,NA,NA,NA,24.4,10.9,7,"YSI",6.21,NA,5.6,1.22
"707",727,2020-09-23 14:54:00,NA,NA,NA,NA,NA,24.9,29.4,8,"YSI",18.23,NA,6.13,1.07
"708",728,2020-09-23 14:31:00,NA,NA,NA,NA,NA,24.3,31.6,9,"YSI",20.15,NA,6.89,1.45
"709",729,2020-09-23 14:02:00,NA,NA,NA,NA,NA,23.8,25.7,10,"YSI",15.69,NA,5.75,1.22
"710",730,2020-09-11 16:42:00,NA,NA,NA,NA,NA,30.3,37.9,7,"YSI",23.9,NA,4.7,1.07
"711",731,2020-09-11 16:09:00,NA,NA,NA,NA,NA,30.5,33.4,8,"YSI",21.05,NA,4.79,0.91
"712",732,2020-09-11 17:07:00,NA,NA,NA,NA,NA,30.6,41.6,9,"YSI",26.55,NA,4.66,1.07
"713",733,2020-09-11 15:30:00,NA,NA,NA,NA,NA,29.8,31.6,10,"YSI",19.59,NA,4.58,0.84
"714",734,2020-10-06 16:58:00,NA,NA,NA,NA,NA,22.9,27.64,1,"YSI",16.98,NA,5.76,0.91
"715",735,2020-10-06 19:34:00,NA,NA,NA,NA,NA,25.4,32.24,2,"YSI",20.25,NA,9.07,1.98
"716",736,2020-10-06 18:50:00,NA,NA,NA,NA,NA,21.99,34.95,3,"YSI",21.99,NA,9.05,1.68
"717",737,2020-10-06 18:00:00,NA,NA,NA,NA,NA,21.34,34.024,4,"YSI",21.34,NA,9.07,1.22
"718",738,2020-10-06 17:42:00,NA,NA,NA,NA,NA,20.58,32.82,5,"YSI",20.58,NA,7.39,1.52
"719",739,2020-10-06 17:25:00,NA,NA,NA,NA,NA,18.09,29.35,6,"YSI",18.09,NA,5.81,1.37
"720",740,2020-10-06 20:11:00,NA,NA,NA,NA,NA,9.32,15.94,7,"YSI",9.32,NA,6.69,1.83
"721",741,2020-10-06 19:50:00,NA,NA,NA,NA,NA,17.73,28.66,8,"YSI",17.73,NA,7.21,1.52
"722",742,2020-10-06 16:30:00,NA,NA,NA,NA,NA,21.35,33.902,9,"YSI",21.35,NA,8.45,1.52
"723",743,2020-10-06 17:10:00,NA,NA,NA,NA,NA,20.6,33.05,10,"YSI",20.6,NA,8.54,1.22
"724",744,2020-10-21 18:52:00,NA,NA,NA,NA,NA,26.2,19.05,1,"YSI",11.24,NA,6.17,0.91
"725",745,2020-10-21 18:13:00,NA,NA,NA,NA,NA,26.1,32.33,2,"YSI",20.18,NA,7.3,1.3
"726",746,2020-10-21 15:52:00,NA,NA,NA,NA,NA,25.5,33.43,3,"YSI",20.92,NA,6.58,0.91
"727",747,2020-10-21 16:32:00,NA,NA,NA,NA,NA,26,33.57,4,"YSI",21.01,NA,7.73,0.61
"728",748,2020-10-21 16:49:00,NA,NA,NA,NA,NA,26.1,28.17,5,"YSI",17.58,NA,6.52,0.99
"729",749,2020-10-21 17:28:00,NA,NA,NA,NA,NA,26,1.3,6,"YSI",0.65,NA,6.39,0.99
"730",750,2020-10-21 15:23:00,NA,NA,NA,NA,NA,24.9,11.06,7,"YSI",6.28,NA,5.14,0.84
"731",751,2020-10-21 18:31:00,NA,NA,NA,NA,NA,26.7,30.12,8,"YSI",18.63,NA,6.89,0.91
"732",752,2020-10-21 16:12:00,NA,NA,NA,NA,NA,25.8,35.29,9,"YSI",22.21,NA,8.09,0.84
"733",753,2020-10-21 19:29:00,NA,NA,NA,NA,NA,26.4,33.38,10,"YSI",20.86,NA,8.04,0.61
"734",754,2020-07-15 19:25:00,132,1420,2,0.457317073170732,215,NA,9.33,1,"LAKEWATCH",NA,NA,NA,NA
"735",756,2020-07-15 14:48:00,155,1630,22,0.457317073170732,145,NA,7,3,"LAKEWATCH",NA,NA,NA,NA
"736",757,2020-07-15 15:00:00,169,1550,23,0.457317073170732,158,NA,8,4,"LAKEWATCH",NA,NA,NA,NA
"737",758,2020-07-15 19:45:00,133,1440,6,0.396341463414634,188,NA,5,5,"LAKEWATCH",NA,NA,NA,NA
"738",759,2020-07-15 18:50:00,139,1280,3,0.457317073170732,219,NA,4.34,6,"LAKEWATCH",NA,NA,NA,NA
"739",760,2020-08-14 18:20:00,98,1070,16,0.76219512195122,68,NA,15,1,"LAKEWATCH",NA,NA,NA,NA
"740",761,2020-08-14 19:23:00,124,620,29,0.914634146341463,54,NA,23,2,"LAKEWATCH",NA,NA,NA,NA
"741",762,2020-08-14 19:41:00,91,520,27,0.914634146341463,43,NA,26,3,"LAKEWATCH",NA,NA,NA,NA
"742",763,2020-08-14 19:54:00,116,680,32,0.76219512195122,40,NA,33,4,"LAKEWATCH",NA,NA,NA,NA
"743",764,2020-08-14 19:05:00,104,670,40,0.853658536585366,55,NA,27,5,"LAKEWATCH",NA,NA,NA,NA
"744",765,2020-08-14 18:41:00,NA,NA,NA,0.914634146341463,NA,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"745",767,2020-09-23 15:40:00,102,1260,5,0.76219512195122,132,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"746",768,2020-09-23 17:21:00,68,670,24,1.06707317073171,63,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"747",769,2020-09-23 17:46:00,43,450,25,0.914634146341463,39,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"748",770,2020-09-23 18:08:00,59,600,22,0.914634146341463,45,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"749",771,2020-09-23 16:57:00,76,860,22,1.06707317073171,57,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"750",772,2020-09-23 16:14:00,130,1460,5,0.76219512195122,127,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"751",773,2020-11-20 09:54:00,NA,NA,NA,NA,NA,19.2,26.12,1,"YSI",16.02,NA,12.38,1.06
"752",774,2020-11-20 09:00:00,NA,NA,NA,NA,NA,18.7,30.32,2,"YSI",18.87,NA,12.64,1.37
"753",775,2020-11-20 19:51:00,NA,NA,NA,NA,NA,19.3,28.86,3,"YSI",17.86,NA,13.43,1.21
"754",776,2020-11-20 08:50:00,NA,NA,NA,NA,NA,18.8,31.44,4,"YSI",19.61,NA,12.5,1.06
"755",777,2020-11-20 21:11:00,NA,NA,NA,NA,NA,18.7,39.16,5,"YSI",18.07,NA,13,1.37
"756",778,2020-11-20 21:29:00,NA,NA,NA,NA,NA,19.4,25.46,6,"YSI",15.57,NA,12.77,1.37
"757",779,2020-11-20 19:03:00,NA,NA,NA,NA,NA,20.7,3.85,7,"YSI",2.06,NA,8.4,0.91
"758",780,2020-11-18 17:41:00,NA,NA,NA,NA,NA,NA,NA,8,"YSI",NA,NA,NA,NA
"759",781,2020-11-20 19:31:00,NA,NA,NA,NA,NA,19,28.62,9,"YSI",17.7,NA,13.02,1.06
"760",782,2020-11-18 19:11:00,NA,NA,NA,NA,NA,NA,NA,10,"YSI",NA,NA,NA,NA
"761",783,2020-12-03 20:37:00,NA,NA,NA,NA,NA,15.5,30.14,1,"YSI",18.75,NA,10.81,1.06
"762",784,2020-12-03 20:01:00,NA,NA,NA,NA,NA,14.5,34.9,2,"YSI",22.02,NA,11.03,NA
"763",785,2020-12-03 18:56:00,NA,NA,NA,NA,NA,14.4,35.92,3,"YSI",22.71,NA,11.02,1.28
"764",786,2020-12-03 19:10:00,NA,NA,NA,NA,NA,14.5,36.78,4,"YSI",23.31,NA,11.25,1.03
"765",787,2020-12-03 17:45:00,NA,NA,NA,NA,NA,14.1,32.78,5,"YSI",20.52,NA,10.17,0.91
"766",788,2020-12-03 18:03:00,NA,NA,NA,NA,NA,15.6,26.515,6,"YSI",16.28,NA,9.43,0.97
"767",789,2020-12-03 18:35:00,NA,NA,NA,NA,NA,15.2,32.64,8,"YSI",20.45,NA,12.03,0.85
"768",790,2020-12-03 19:35:00,NA,NA,NA,NA,NA,14.3,35.72,10,"YSI",22.57,NA,11.5,1.12
"769",791,2020-12-13 14:59:00,NA,NA,NA,NA,NA,15.7,34.66,2,"YSI",21.83,NA,12.27,1.52
"770",792,2020-12-13 15:14:00,NA,NA,NA,NA,NA,15.8,36.52,3,"YSI",23.15,NA,11.61,1.37
"771",793,2020-12-13 15:50:00,NA,NA,NA,NA,NA,15.6,38.2,4,"YSI",24.32,NA,11.69,1.21
"772",794,2020-12-13 16:17:00,NA,NA,NA,NA,NA,15.6,33.74,5,"YSI",21.21,NA,14.1,1.8
"773",795,2020-12-13 16:46:00,NA,NA,NA,NA,NA,16,31.35,6,"YSI",19.57,NA,12.09,1.5
"774",796,2020-12-13 14:42:00,NA,NA,NA,NA,NA,16.2,9.214,7,"YSI",5.3,NA,7.85,1.21
"775",797,2020-12-13 15:33:00,NA,NA,NA,NA,NA,15.9,35.13,9,"YSI",22.17,NA,11.52,1.52
"776",798,2020-12-13 17:34:00,NA,NA,NA,NA,NA,17,35.795,10,"YSI",22.64,NA,12.04,1.37
"777",799,2021-01-03 20:16:00,NA,NA,NA,NA,NA,19,27.23,1,"YSI",16.77,NA,7.44,0.73
"778",800,2021-01-03 17:00:00,NA,NA,NA,NA,NA,15.8,25,2,"YSI",15.28,NA,9.36,1.06
"779",801,2021-01-03 16:38:00,NA,NA,NA,NA,NA,15,26.8,3,"YSI",16.49,NA,9.29,0.91
"780",802,2021-01-03 16:16:00,NA,NA,NA,NA,NA,15.3,28.2,4,"YSI",17.15,NA,11.15,0.6
"781",803,2021-01-03 17:20:00,NA,NA,NA,NA,NA,16.4,37.2,5,"YSI",23.63,NA,8.99,0.91
"782",804,2021-01-03 19:57:00,NA,NA,NA,NA,NA,19,26.65,6,"YSI",16.37,NA,7.76,NA
"783",805,2021-01-03 19:10:00,NA,NA,NA,NA,NA,19.4,27.76,7,"YSI",1.44,NA,7.98,0.79
"784",806,2021-01-03 18:46:00,NA,NA,NA,NA,NA,19.9,36.74,8,"YSI",23.29,NA,7.26,0.54
"785",807,2021-01-03 17:41:00,NA,NA,NA,NA,NA,14.7,29,9,"YSI",17.96,NA,8.49,0.85
"786",808,2021-01-19 16:55:00,NA,NA,NA,NA,NA,12.8,0.389,1,"YSI",0.19,NA,8.29,0.46
"787",809,2021-01-19 17:43:00,NA,NA,NA,NA,NA,14.1,12.969,2,"YSI",7.53,NA,8.58,0.88
"788",810,2021-01-19 13:08:00,NA,NA,NA,NA,NA,12.6,19.082,3,"YSI",11.39,NA,9.22,0.91
"789",811,2021-01-19 14:45:00,NA,NA,NA,NA,NA,12.3,18.651,4,"YSI",11.09,NA,9.31,0.61
"790",812,2021-01-19 15:41:00,NA,NA,NA,NA,NA,13.2,15.352,5,"YSI",8.98,NA,8.57,0.91
"791",813,2021-01-19 17:13:00,NA,NA,NA,NA,NA,13,0.371,6,"YSI",0.18,NA,9.32,0.61
"792",814,2021-01-19 16:36:00,NA,NA,NA,NA,NA,12.6,6.11,7,"YSI",3.34,NA,8.04,0.55
"793",815,2021-01-19 16:06:00,NA,NA,NA,NA,NA,14.1,14.99,8,"YSI",8.76,NA,1.97,0.34
"794",816,2021-01-19 15:23:00,NA,NA,NA,NA,NA,12.4,18.659,9,"YSI",11.37,NA,8.38,0.7
"795",817,2021-01-19 18:20:00,NA,NA,NA,NA,NA,14.7,21.595,10,"YSI",13.02,NA,10.14,0.43
"796",818,2020-09-03 11:40:00,102,1260,5,0.76219512195122,132,NA,5,1,"LAKEWATCH",NA,NA,NA,NA
"797",819,2020-09-03 13:21:00,68,670,24,1.06707317073171,63,NA,22,2,"LAKEWATCH",NA,NA,NA,NA
"798",820,2020-09-03 13:46:00,43,450,25,0.914634146341463,39,NA,18,3,"LAKEWATCH",NA,NA,NA,NA
"799",821,2020-09-03 16:08:00,59,600,22,0.914634146341463,45,NA,23,4,"LAKEWATCH",NA,NA,NA,NA
"800",822,2020-09-03 12:57:00,76,860,22,1.06707317073171,57,NA,23,5,"LAKEWATCH",NA,NA,NA,NA
"801",823,2020-09-03 12:14:00,103,1460,5,0.76219512195122,127,NA,5,6,"LAKEWATCH",NA,NA,NA,NA
"802",824,2020-03-03 17:08:00,82,1160,7,1.15853658536585,145,NA,5.09,1,"LAKEWATCH",NA,NA,NA,NA
"803",825,2020-03-03 17:00:00,21,390,8,1.52439024390244,20,NA,33,2,"LAKEWATCH",NA,NA,NA,NA
"804",826,2020-03-03 19:20:00,23,450,6,1.00609756097561,21,NA,34,3,"LAKEWATCH",NA,NA,NA,NA
"805",827,2020-03-03 17:43:00,30,410,4,1.15853658536585,18,NA,33,4,"LAKEWATCH",NA,NA,NA,NA
"806",828,2020-03-03 17:53:00,26,440,6,1.52439024390244,23,NA,36,5,"LAKEWATCH",NA,NA,NA,NA
"807",829,2020-03-03 17:28:00,82,970,7,1.21951219512195,145,NA,11.97,6,"LAKEWATCH",NA,NA,NA,NA
"808",830,2020-10-21 18:52:00,62,930,9,0.76219512195122,79,NA,14,1,"LAKEWATCH",NA,NA,NA,NA
"809",831,2020-10-21 18:13:00,26,250,19,0.914634146341463,22,NA,11,2,"LAKEWATCH",NA,NA,NA,NA
"810",832,2020-10-21 15:32:00,50,530,12,0.609756097560976,40,NA,25,3,"LAKEWATCH",NA,NA,NA,NA
"811",833,2020-10-21 16:32:00,34,380,31,0.76219512195122,33,NA,20,4,"LAKEWATCH",NA,NA,NA,NA
"812",834,2020-10-21 16:59:00,24,270,9,0.609756097560976,28,NA,9,5,"LAKEWATCH",NA,NA,NA,NA
"813",835,2020-10-21 17:28:00,90,1600,9,1.06707317073171,139,NA,11.84,6,"LAKEWATCH",NA,NA,NA,NA
"814",836,2020-11-20 09:54:00,20,230,29,1.06707317073171,14,NA,9,1,"LAKEWATCH",NA,NA,NA,NA
"815",837,2020-11-20 10:00:00,7,110,56,0.914634146341463,9,NA,6,2,"LAKEWATCH",NA,NA,NA,NA
"816",838,2020-11-20 19:51:00,18,180,45,0.914634146341463,14,NA,9,3,"LAKEWATCH",NA,NA,NA,NA
"817",839,2020-11-20 20:50:00,15,170,31,1.06707317073171,11,NA,9,4,"LAKEWATCH",NA,NA,NA,NA
"818",840,2020-11-20 21:00:00,13,150,52,0.914634146341463,7,NA,7,5,"LAKEWATCH",NA,NA,NA,NA
"819",841,2020-11-20 21:29:00,10,200,89,1.06707317073171,13,NA,8,6,"LAKEWATCH",NA,NA,NA,NA
"820",842,2020-12-13 13:00:00,19,320,10,1.21951219512195,10,NA,6,1,"LAKEWATCH",NA,NA,NA,NA
"821",843,2020-12-13 14:59:00,11,170,21,0.609756097560976,6,NA,8,2,"LAKEWATCH",NA,NA,NA,NA
"822",844,2020-12-13 15:14:00,15,150,24,0.609756097560976,4,NA,9,3,"LAKEWATCH",NA,NA,NA,NA
"823",845,2020-12-13 15:50:00,14,140,15,0.76219512195122,4,NA,7,4,"LAKEWATCH",NA,NA,NA,NA
"824",846,2020-12-13 16:14:00,15,160,15,0.76219512195122,4,NA,6,5,"LAKEWATCH",NA,NA,NA,NA
"825",847,2020-12-13 16:46:00,28,560,3,1.06707317073171,15,NA,6,6,"LAKEWATCH",NA,NA,NA,NA
"826",848,2021-02-03 18:16:00,NA,NA,NA,NA,NA,14.9,2.939,1,"YSI",1.54,NA,9.38,0.61
"827",849,2021-02-03 17:13:00,NA,NA,NA,NA,NA,10.7,2.32,2,"YSI",1.1,NA,10.59,0.94
"828",850,2021-02-03 17:46:00,NA,NA,NA,NA,NA,11.8,8.63,3,"YSI",4.82,NA,10.61,0.96
"829",851,2021-02-03 14:46:00,NA,NA,NA,NA,NA,10.2,9.91,4,"YSI",5.6,NA,10.09,0.76
"830",852,2021-02-03 15:14:00,NA,NA,NA,NA,NA,10.7,3.26,5,"YSI",1.72,NA,10.32,1.07
"831",853,2021-02-03 15:44:00,NA,NA,NA,NA,NA,13.5,10.763,6,"YSI",6.63,NA,8.5,0.85
"832",854,2021-02-03 16:22:00,NA,NA,NA,NA,NA,11.8,17.37,7,"YSI",0.88,NA,9.64,0.82
"833",855,2021-02-03 16:51:00,NA,NA,NA,NA,NA,10.4,32.7,8,"YSI",1.66,NA,10.53,0.61
"834",856,2021-02-03 17:32:00,NA,NA,NA,NA,NA,10.1,27.48,9,"YSI",1.43,NA,10.82,1.07
"835",857,2021-02-03 18:49:00,NA,NA,NA,NA,NA,10.7,11.49,10,"YSI",6.56,NA,10.92,0.46
"836",858,2021-02-17 17:54:00,NA,NA,NA,NA,NA,17.1,2.541,1,"YSI",1.34,NA,8.24,0.34
"837",859,2021-02-17 17:46:00,NA,NA,NA,NA,NA,16.7,22.154,2,"YSI",13.4,NA,8.31,0.88
"838",860,2021-02-17 17:22:00,NA,NA,NA,NA,NA,16,14.433,3,"YSI",8.41,NA,8.88,0.67
"839",861,2021-02-17 18:53:00,NA,NA,NA,NA,NA,16.9,29.069,4,"YSI",18.03,NA,8.02,0.79
"840",862,2021-02-17 18:33:00,NA,NA,NA,NA,NA,16.4,16.896,5,"YSI",9.99,NA,8.63,0.98
"841",863,2021-02-17 18:15:00,NA,NA,NA,NA,NA,17.2,26.155,6,"YSI",15.99,NA,7.1,0.82
"842",864,2021-02-17 19:04:00,NA,NA,NA,NA,NA,17,21.466,9,"YSI",19.63,NA,7.22,1.07
"843",865,2021-03-04 15:14:00,NA,NA,NA,NA,NA,17,0.1333,1,"YSI",0.06,NA,6.71,0.46
"844",866,2021-03-04 16:19:00,NA,NA,NA,NA,NA,18.5,24.921,2,"YSI",15.22,NA,6.63,0.88
"845",877,2021-03-04 17:02:00,NA,NA,NA,NA,NA,17.7,23.505,3,"YSI",14.28,NA,6.77,0.85
"846",878,2021-03-04 14:12:00,NA,NA,NA,NA,NA,17.7,21.872,4,"YSI",13.2,NA,6.73,0.64
"847",879,2021-03-04 14:35:00,NA,NA,NA,NA,NA,18,19.63,5,"YSI",11.78,NA,6.63,0.88
"848",880,2021-03-04 14:57:00,NA,NA,NA,NA,NA,16.9,1.179,6,"YSI",0.62,NA,6.43,0.7
"849",881,2021-03-04 15:36:00,NA,NA,NA,NA,NA,17.8,14.015,7,"YSI",8.13,NA,5.38,0.67
"850",882,2021-03-04 15:57:00,NA,NA,NA,NA,NA,18.3,16.622,8,"YSI",9.8,NA,6.52,0.49
"851",883,2021-03-04 16:45:00,NA,NA,NA,NA,NA,18,23.83,9,"YSI",14.49,NA,5.59,0.79
"852",884,2021-03-04 17:26:00,NA,NA,NA,NA,NA,19.1,21.72,10,"YSI",13.1,NA,6.97,0.67
"853",885,2021-03-05 16:17:00,NA,NA,NA,NA,NA,18.1,13.804,105,"YSI",6.76,NA,7.4,0.64
"854",886,2021-03-05 17:05:00,NA,NA,NA,NA,NA,18.5,9.733,102,"YSI",6.03,NA,7.46,0.72
"855",887,2021-03-17 15:13:00,NA,NA,NA,NA,NA,19.6,0.143,1,"YSI",0.07,NA,6.98,0.76
"856",888,2021-03-17 16:34:00,NA,NA,NA,NA,NA,23,19.857,2,"YSI",12.1,NA,7.37,1.98
"857",889,2021-03-17 17:01:00,NA,NA,NA,NA,NA,23.1,42.974,3,"YSI",27.57,NA,6.95,1.68
"858",890,2021-03-17 13:53:00,NA,NA,NA,NA,NA,22.6,32.707,4,"YSI",20.46,NA,6.49,0.91
"859",891,2021-03-17 14:13:00,NA,NA,NA,NA,NA,21.6,11.952,5,"YSI",6.85,NA,7.91,1.37
"860",892,2021-03-17 15:00:00,NA,NA,NA,NA,NA,19.4,0.137,6,"YSI",0.06,NA,6.59,1.14
"861",893,2021-03-17 15:42:00,NA,NA,NA,NA,NA,20.8,0.754,7,"YSI",0.37,NA,6.86,1.22
"862",894,2021-03-17 16:01:00,NA,NA,NA,NA,NA,22.5,12.477,8,"YSI",7.16,NA,6.99,1.07
"863",895,2021-03-17 17:43:00,NA,NA,NA,NA,NA,23.6,34.454,10,"YSI",21.65,NA,7.07,1.16
"864",896,2021-03-17 14:32:00,NA,NA,NA,NA,NA,21.7,11.321,105,"YSI",6.45,NA,7.92,0.58
"865",897,2021-03-31 14:04:00,NA,NA,NA,NA,NA,21.8,0.3323,1,"YSI",0.16,NA,5.64,0.76
"866",898,2021-03-31 15:51:00,NA,NA,NA,NA,NA,24.2,32.917,3,"YSI",20.59,NA,6.43,1.37
"867",899,2021-03-31 16:05:00,NA,NA,NA,NA,NA,23.9,54.576,4,"YSI",21.7,NA,6.25,1.22
"868",900,2021-03-31 13:38:00,NA,NA,NA,NA,NA,23.2,21.147,5,"YSI",12.82,NA,5.97,1.22
"869",901,2021-03-31 13:52:00,NA,NA,NA,NA,NA,21.8,0.3745,6,"YSI",0.18,NA,5.71,1.07
"870",902,2021-03-31 14:38:00,NA,NA,NA,NA,NA,22.3,0.893,7,"YSI",0.44,NA,5.9,1.07
"871",903,2021-03-31 15:34:00,NA,NA,NA,NA,NA,24.1,21.604,8,"YSI",12.99,NA,6.02,1.07
"872",904,2021-03-31 15:17:00,NA,NA,NA,NA,NA,23.9,33.32,9,"YSI",20.91,NA,5.75,1.22
"873",905,2021-03-31 16:18:00,NA,NA,NA,NA,NA,24.4,29.711,10,"YSI",18.38,NA,5.62,0.61
"874",906,2021-03-31 13:19:00,NA,NA,NA,NA,NA,23.2,22.358,105,"YSI",13.48,NA,6.11,0.76
"875",907,2021-03-31 15:03:00,NA,NA,NA,NA,NA,23.7,21.954,102,"YSI",13.21,NA,6.45,0.91
"876",908,2021-04-13 14:49:00,NA,NA,NA,NA,NA,21.3,0.3982,1,"YSI",0.19,NA,6.87,0.76
"877",909,2021-04-13 13:30:00,NA,NA,NA,NA,NA,21.6,8.694,2,"YSI",4.88,NA,6.75,1.07
"878",910,2021-04-13 12:43:00,NA,NA,NA,NA,NA,22.2,20.94,3,"YSI",12.58,NA,6.22,0.91
"879",911,2021-04-13 12:26:00,NA,NA,NA,NA,NA,21.7,18.347,4,"YSI",10.88,NA,6.83,0.61
"880",912,2021-04-13 15:32:00,NA,NA,NA,NA,NA,22.7,10.142,5,"YSI",5.68,NA,6.9,1.37
"881",913,2021-04-13 15:09:00,NA,NA,NA,NA,NA,21.9,25.015,6,"YSI",15.23,NA,5.42,1.22
"882",914,2021-04-13 14:40:00,NA,NA,NA,NA,NA,21.6,2.707,7,"YSI",1.4,NA,6.43,0.91
"883",915,2021-04-13 14:13:00,NA,NA,NA,NA,NA,21.6,10.913,8,"YSI",6.19,NA,6.33,0.61
"884",916,2021-04-13 13:05:00,NA,NA,NA,NA,NA,21,15.79,9,"YSI",9.18,NA,6.93,0.91
"885",917,2021-04-13 16:39:00,NA,NA,NA,NA,NA,23,18.905,10,"YSI",11.23,NA,6.78,0.76
"886",918,2021-04-13 16:19:00,NA,NA,NA,NA,NA,22.1,32.536,102,"YSI",20.35,NA,6.15,1.37
"887",919,2021-04-13 15:50:00,NA,NA,NA,NA,NA,22,31.324,105,"YSI",19.52,NA,5.85,0.91
"888",920,2021-04-22 17:52:00,NA,NA,NA,NA,NA,21.8,21.075,10,"YSI",12.65,NA,9.72,0.76
"889",921,2021-04-26 14:54:00,NA,NA,NA,NA,NA,23.7,13.176,1,"YSI",7.5,NA,6.74,1.22
